Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Activists blast Trump policies,1989493657,Newspapers," Briscoe, Tony
Tony
Tony Briscoe
Briscoe
Tony Briscoe"," Democratic Party
813940 , Republican Party
813940"," Copyright Tribune Interactive, LLC Jan 22, 2018"," 7684 , PQ_7684_Jan222018 , TRIBTRIB2018012220180121325451851 , TRIBTRIB2018012220180121325451851", News," Jan 22, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 22, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1989493657?accountid=14496, 3," Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Activists+blast+Trump+policies%3A+Sunday%27s+protest+marks+2nd+day+of+rallies+in+Loop&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=3&amp;au=Briscoe%2C+Tony&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
It doesn't matter if Donald Trump is a racist. Here's why.,1989493672,Newspapers," Glanton, Dahleen
Dahleen
Dahleen Glanton
Glanton
Dahleen Glanton"," Republican Party
813940"," Copyright Tribune Interactive, LLC Jan 22, 2018"," 7684 , PQ_7684_Jan222018 , TRIBTRIB2018012220180121325451823 , TRIBTRIB2018012220180121325451823", News," Jan 22, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 22, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1989493672?accountid=14496, 2," Presidents , African Americans , Racism , Minority & ethnic groups , Empowerment , Labeling , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=It+doesn%27t+matter+if+Donald+Trump+is+a+racist.+Here%27s+why.&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=2&amp;au=Glanton%2C+Dahleen&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Film fest exploring immigration set for Chicago,1989493699,Newspapers," Phillips, Michael
Michael
Michael Phillips
Phillips
Michael Phillips",," Copyright Tribune Interactive, LLC Jan 22, 2018"," 7684 , PQ_7684_Jan222018 , TRIBTRIB2018012220180121325451784 , TRIBTRIB2018012220180121325451784", News," Jan 22, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 22, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1989493699?accountid=14496, 4," Aliens , Immigration , Motion picture festivals , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Film+fest+exploring+immigration+set+for+Chicago&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=4&amp;au=Phillips%2C+Michael&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"'Pharmacy deserts' on South, West sides threaten residents",1989493725,Newspapers," Olumhense, Ese
Ese
Ese Olumhense
Olumhense
Ese Olumhense , Husain, Nausheen
Nausheen
Nausheen Husain
Husain
Nausheen Husain",," Copyright Tribune Interactive, LLC Jan 22, 2018"," 7684 , PQ_7684_Jan222018 , TRIBTRIB2018012220180121325451832 , TRIBTRIB2018012220180121325451832", News," Jan 22, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 22, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1989493725?accountid=14496, 1," Research , Deserts , Drug stores , Drug overdose , Public transportation , Pharmacy , Neighborhoods , Low income groups , Narcotics",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=%27Pharmacy+deserts%27+on+South%2C+West+sides+threaten+residents%3A+Shuttered+chain+stores+dot+areas+of+already+poor+health+statistics&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=1&amp;au=Olumhense%2C+Ese%3BHusain%2C+Nausheen&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Brazil Closes Giant Pile of Trash, Depriving Residents of a Treasure; Thousands subsist on income from scavenging Estrutural landfill; 'It's going to be hell'",1989500219,Newspapers," Paulo Trevisani | Photographs by Fabio Erdos for
Paulo Trevisani | Photographs by Fabio Erdos for",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m0015p , WSJOWSJO20180122000020180122ee1m0015p , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989500219?accountid=14496, n/a," Developing countries--LDCs , Local government , Landfill , National parks",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Brazil+Closes+Giant+Pile+of+Trash%2C+Depriving+Residents+of+a+Treasure%3B+Thousands+subsist+on+income+from+scavenging+Estrutural+landfill%3B+%27It%27s+going+to+be+hell%27&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Paulo+Trevisani+%3B+Photographs+by+Fabio+Erdos+for&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"The 10-Point. A personal, guided tour to the best scoops and stories every day in The Wall Street Journal, from Editor in Chief Gerard Baker.",1989511184,Newspapers," Baker, Gerard
Gerard
Gerard Baker
Baker
Gerard Baker",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m001jl , WSJOWSJO20180122000020180122ee1m001jl , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989511184?accountid=14496, n/a," Unemployment , CRISPR , Children & youth , Landfill , Politics , Immigration , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+10-Point.+A+personal%2C+guided+tour+to+the+best+scoops+and+stories+every+day+in+The+Wall+Street+Journal%2C+from+Editor+in+Chief+Gerard+Baker.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Baker%2C+Gerard&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Nationalism vs. Globalism: A Question of Balance; Klaus Schwab, executive chairman of the World Economic Forum, on how to deal with a fractured world",1989534217,Newspapers,,," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m002mh , WSJOWSJO20180122000020180122ee1m002mh , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989534217?accountid=14496, n/a," National identity , Globalization , Leadership , Nationalism , Economic summit conferences , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Nationalism+vs.+Globalism%3A+A+Question+of+Balance%3B+Klaus+Schwab%2C+executive+chairman+of+the+World+Economic+Forum%2C+on+how+to+deal+with+a+fractured+world&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Senate Plans Noon Vote on Spending Bill Without Clear Democratic Support; Centrist lawmakers from both parties plan to meet in an attempt to chart a way out of stalemate as government shutdown enters third day,1989534388,Newspapers," Andrews, Natalie
Natalie
Natalie Andrews
Andrews
Natalie Andrews; Kristina Peterson; Siobhan Hughes , Peterson, Kristina
Kristina
Kristina Peterson
Peterson , Hughes, Siobhan
Siobhan
Siobhan Hughes
Hughes"," Republican Party
813940 , Democratic Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m002e5 , WSJOWSJO20180122000020180122ee1m002e5 , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989534388?accountid=14496, n/a," Immigration policy , Federal employees , Presidents , Legislation , Leadership , Bills , Funding , Endorsements , Legislators , Aliens , Shutdowns , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Senate+Plans+Noon+Vote+on+Spending+Bill+Without+Clear+Democratic+Support%3B+Centrist+lawmakers+from+both+parties+plan+to+meet+in+an+attempt+to+chart+a+way+out+of+stalemate+as+government+shutdown+enters+third+day&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Andrews%2C+Natalie%3BPeterson%2C+Kristina%3BHughes%2C+Siobhan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Poland's New Nationalist Rulers Are Erasing Lech Walesa From History; The once-Communist state is again a battleground for the soul of Europe as populists try to dismantle the post-Cold War liberal order,1989571386,Newspapers," Hinshaw, Drew
Drew
Drew Hinshaw
Hinshaw
Drew Hinshaw; Marcus Walker , Walker, Marcus
Marcus
Marcus Walker
Walker"," European Union
926110
928120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m00335 , WSJOWSJO20180122000020180122ee1m00335 , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989571386?accountid=14496, n/a," Cold War , Political activism , Political parties , Communism , Presidents , Labor unions , Democracy , Populism , Judges & magistrates , Italy , Trump, Donald J , United States--US , Walker, Marcus , Kaczynski, Jaroslaw , Kaczynski, Lech , Germany , Poland , Walesa, Lech , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Poland%27s+New+Nationalist+Rulers+Are+Erasing+Lech+Walesa+From+History%3B+The+once-Communist+state+is+again+a+battleground+for+the+soul+of+Europe+as+populists+try+to+dismantle+the+post-Cold+War+liberal+order&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Hinshaw%2C+Drew%3BWalker%2C+Marcus&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
How a Heated Immigration Debate Might Affect Grandma's Care; Immigrants play a big and growing part of providing care for America's elderly parents and grandparents,1989572402,Newspapers," Seib, Gerald F
Gerald
Gerald F Seib
Seib
F
Gerald F. Seib"," American Health Care Association
813910 , Flashpoint
336320 , Wall Street Journal
511110 , Congressional Budget Office--CBO
921120 , Department of Health & Human Services
923120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m0030d , WSJOWSJO20180122000020180122ee1m0030d , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989572402?accountid=14496, n/a," Population , Debates , Long term care insurance , Families & family life , Baby boomers , Disability , Shortages , Immigration policy , Long term health care , Workforce , Aliens , Jamaica , Dominican Republic , New Jersey , Florida , Michigan , Haiti , Mexico , United States--US , New York , Philippines , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=How+a+Heated+Immigration+Debate+Might+Affect+Grandma%27s+Care%3B+Immigrants+play+a+big+and+growing+part+of+providing+care+for+America%27s+elderly+parents+and+grandparents&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Seib%2C+Gerald+F&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Dollar Falls Even as U.S. Government Shutdown Nears Resolution; The WSJ Dollar Index is down 7% in the last year,1989615575,Newspapers," Iosebashvili, Ira
Ira
Ira Iosebashvili
Iosebashvili
Ira Iosebashvili"," Republican Party
813940 , Democratic Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m003jt , WSJOWSJO20180122000020180122ee1m003jt , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989615575?accountid=14496, n/a, American dollar,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Dollar+Falls+Even+as+U.S.+Government+Shutdown+Nears+Resolution%3B+The+WSJ+Dollar+Index+is+down+7%25+in+the+last+year&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Iosebashvili%2C+Ira&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Trump's 'America First' Message Is a Case of Rhetoric vs. Reality--So Far; One year after Trump's inaugural, the results are far murkier than his blunt warning to allies suggested.",1989616263,Newspapers," Seib, Gerald F
Gerald
Gerald F Seib
Seib
F
Gerald F. Seib",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m003bj , WSJOWSJO20180122000020180122ee1m003bj , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989616263?accountid=14496, n/a," Presidents , Trade agreements , Leadership , Climate change , Diplomatic & consular services , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+%27America+First%27+Message+Is+a+Case+of+Rhetoric+vs.+Reality--So+Far%3B+One+year+after+Trump%27s+inaugural%2C+the+results+are+far+murkier+than+his+blunt+warning+to+allies+suggested.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Seib%2C+Gerald+F&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
A Resilient EU Turns to Deeper Issues; Fixing fundamental problems like the eurozone's design flaws is proving more difficult than merely surviving,1989616589,Newspapers," Walker, Marcus
Marcus
Marcus Walker
Walker
Marcus Walker"," Democratic Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m003bh , WSJOWSJO20180122000020180122ee1m003bh , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989616589?accountid=14496, n/a," Referendums , Democracy , Economic crisis , Politics , Populism , Immigration , Eurozone , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=A+Resilient+EU+Turns+to+Deeper+Issues%3B+Fixing+fundamental+problems+like+the+eurozone%27s+design+flaws+is+proving+more+difficult+than+merely+surviving&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Walker%2C+Marcus&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump's Alleged Crude Remark and History; I'm horrified by the depth of ignorance the vulgarity reflects regarding our immigration policies.,1989616673,Newspapers,," Democratic Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m003bo , WSJOWSJO20180122000020180122ee1m003bo , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989616673?accountid=14496, n/a," Immigration policy , Presidents , Bills , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+Alleged+Crude+Remark+and+History%3B+I%27m+horrified+by+the+depth+of+ignorance+the+vulgarity+reflects+regarding+our+immigration+policies.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"A Fractured World: Nationalism vs. the Global Liberal Order; Nationalist movements have lost some recent battles, but it's way too soon to think they are receding",1989659791,Newspapers," Ip, Greg
Greg
Greg Ip
Ip
Greg Ip"," Republican Party
813940 , Democratic Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m005mt , WSJOWSJO20180122000020180122ee1m005mt , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989659791?accountid=14496, n/a," Conservatism , Authoritarianism , Globalization , Political activism , Trends , Muslims , Tax cuts , Political parties , Free trade , Governors , Democracy , Nationalism , Populism , Protectionism , Immigration , American dollar , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=A+Fractured+World%3A+Nationalism+vs.+the+Global+Liberal+Order%3B+Nationalist+movements+have+lost+some+recent+battles%2C+but+it%27s+way+too+soon+to+think+they+are+receding&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Ip%2C+Greg&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Immigration Is Practically a Free Lunch for America,1989695941,Newspapers,,," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180122000020180122ee1m006em , WSJOWSJO20180122000020180122ee1m006em , 117310 , PQ_117310_Jan222018______", News," Jan 22, 2018",, English, English, n/a," New York, N.Y.","Jan 22, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989695941?accountid=14496, n/a," Per capita , Immigration , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Immigration+Is+Practically+a+Free+Lunch+for+America&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Michigan Doctor's Family Baffled by His Immigration Arrest; Green card holder Lukasz Niec was arrested last week, 26 years after two misdemeanor convictions",1989738883,Newspapers," Caldwell, Alicia A
Alicia
Alicia A Caldwell
Caldwell
A
Alicia A. Caldwell",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180123000020180123ee1n000dx , WSJOWSJO20180123000020180123ee1n000dx , 117310 , PQ_117310_Jan232018______", News," Jan 23, 2018",, English, English, n/a," New York, N.Y.","Jan 23, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989738883?accountid=14496, n/a," Immigration policy , Deportation , Convictions , Domestic violence , Acquittals & mistrials , Arrests , Identification documents , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Michigan+Doctor%27s+Family+Baffled+by+His+Immigration+Arrest%3B+Green+card+holder+Lukasz+Niec+was+arrested+last+week%2C+26+years+after+two+misdemeanor+convictions&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Caldwell%2C+Alicia+A&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Immigration Is Still Radioactive; A debate between naive elitism and ugly nativism only impedes pragmatic reforms.,1989739809,Newspapers," Walter Russell Mead
Walter Russell Mead"," Republican Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180123000020180123ee1n00003 , WSJOWSJO20180123000020180123ee1n00003 , 117310 , PQ_117310_Jan232018______", News," Jan 23, 2018",, English, English, n/a," New York, N.Y.","Jan 23, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989739809?accountid=14496, n/a," Migration , Politics , Aliens , Populism , Immigration , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Immigration+Is+Still+Radioactive%3B+A+debate+between+naive+elitism+and+ugly+nativism+only+impedes+pragmatic+reforms.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Walter+Russell+Mead&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Chuck Schumer, Shut Down; Democrats running for President vote to keep the government closed.",1989739834,Newspapers," The Editorial Board
The Editorial Board"," Republican Party
813940 , Democratic Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180123000020180123ee1n00008 , WSJOWSJO20180123000020180123ee1n00008 , 117310 , PQ_117310_Jan232018______"," Opinions , Editorial"," Jan 23, 2018",, English, English, n/a," New York, N.Y.","Jan 23, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1989739834?accountid=14496, n/a," Bills , Politics , Shutdowns , Immigration , Editorials , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Chuck+Schumer%2C+Shut+Down%3B+Democrats+running+for+President+vote+to+keep+the+government+closed.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-23&amp;volume=&amp;issue=&amp;spage=&amp;au=The+Editorial+Board&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
