Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Ryan rejects GOP bloc's push to oust Rosenstein,2076914363,Newspapers," Megerian, Chris
Chris
Chris Megerian
Megerian
Chris Megerian"," Republican Party
813940 , Congress
921120 , House of Representatives-Judiciary, Committee on the
921120 , Senate
921120 , Freedom Caucus
813940"," Copyright Tribune Interactive, LLC Jul 27, 2018"," 7684 , PQ_7684_Jul272018 , TRIBTRIB2018072720180726350421217 , TRIBTRIB2018072720180726350421217", News," Jul 27, 2018",1085-6706, English, English,," Chicago, Ill.","Jul 27, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2076914363?accountid=14496, 11," Attorneys general , Reporters , Press conferences , Criminal investigations , Trump, Donald J , Chicago Illinois , Russia , United States--US , Ohio , Mueller, Robert S III , Meadows, Mark , Sessions, Jeff , Kavanaugh, Brett , McConnell, Mitch , Page, Carter , Clinton, Hillary Rodham , Jordan, Jim , Nunes, Devin , Ryan, Paul , Rosenstein, Rod J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Ryan+rejects+GOP+bloc%27s+push+to+oust+Rosenstein&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-07-27&amp;volume=&amp;issue=&amp;spage=11&amp;au=Megerian%2C+Chris&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"'Weaponize,' a Term for Arms, From the Tennis Court to the Supreme Court; A justice, a senator and a sports columnist are among those helping to broaden the use of the word.",2076972775,Newspapers," Zimmer, Ben
Ben
Ben Zimmer
Zimmer
Ben Zimmer"," Reason Foundation
541720 , Chronicle of Higher Education
511120 , National Constitution Center
712110 , Department of Defense
928110 , Internal Revenue Service--IRS
921130 , Wall Street Journal
511110"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180727000020180727ee7r0030d , WSJOWSJO20180727000020180727ee7r0030d , 117310 , PQ_117310_Jul272018______", News," Jul 27, 2018",, English, English, n/a," New York, N.Y.","Jul 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2076972775?accountid=14496, n/a," Tennis , Trump, Donald J , United States--US , India , Calcutta India , Kansas , New Jersey , Friedman, Milton , Kagan, Elena , Denniston, Lyle",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%27Weaponize%2C%27+a+Term+for+Arms%2C+From+the+Tennis+Court+to+the+Supreme+Court%3B+A+justice%2C+a+senator+and+a+sports+columnist+are+among+those+helping+to+broaden+the+use+of+the+word.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Zimmer%2C+Ben&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Beneath the Surface, a Solid Economy With Room to Run; The quarter's 4.1% growth points to vigorous economic expansion. Whether President Trump's policies can take credit is hard to answer",2076998514,Newspapers," Ip, Greg
Greg
Greg Ip
Ip
Greg Ip"," Bureau of Economic Analysis
926110 , Morgan Stanley
523110
523120
523920"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180727000020180727ee7r003xq , WSJOWSJO20180727000020180727ee7r003xq , 117310 , PQ_117310_Jul272018______", News," Jul 27, 2018",, English, English, n/a," New York, N.Y.","Jul 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2076998514?accountid=14496, n/a," Tax rates , Interest rates , Trends , Tax cuts , Economic growth , Consumers , Exports , Capital expenditures , Gross Domestic Product--GDP , Trump, Donald J , United States--US , Ip, Greg",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Beneath+the+Surface%2C+a+Solid+Economy+With+Room+to+Run%3B+The+quarter%27s+4.1%25+growth+points+to+vigorous+economic+expansion.+Whether+President+Trump%27s+policies+can+take+credit+is+hard+to+answer&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Ip%2C+Greg&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Inside the Trump Administration's Chaotic Effort to Reunite Migrant Families; Officials spent months planning how to separate families coming across the border, but had no good plan when the White House suddenly reversed course",2076999039,Newspapers," Malas, Nour
Nour
Nour Malas
Malas
Nour Malas; Alicia A. Caldwell , Caldwell, Alicia A
Alicia
Alicia A Caldwell
Caldwell
A"," Department of Homeland Security
922120 , Department of Health & Human Services
923120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180727000020180727ee7r003s5 , WSJOWSJO20180727000020180727ee7r003s5 , 117310 , PQ_117310_Jul272018______", News," Jul 27, 2018",, English, English, n/a," New York, N.Y.","Jul 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2076999039?accountid=14496, n/a," Immigration policy , Parents & parenting , Child custody , National security , Pilot projects , Families & family life , Court hearings & proceedings , Reunification , Aliens , Adults , Texas , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Inside+the+Trump+Administration%27s+Chaotic+Effort+to+Reunite+Migrant+Families%3B+Officials+spent+months+planning+how+to+separate+families+coming+across+the+border%2C+but+had+no+good+plan+when+the+White+House+suddenly+reversed+course&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Malas%2C+Nour%3BCaldwell%2C+Alicia+A&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Lawmakers' Summer Break Is Colored by Trump Effect; Both Republicans and Democrats will be engaging carefully with voters on issues associated with the president given deep polarization,2077138913,Newspapers," Andrews, Natalie
Natalie
Natalie Andrews
Andrews
Natalie Andrews"," Republican Party
813940 , Congress
921120 , NBC News Channel
515120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180727000020180727ee7r005sd , WSJOWSJO20180727000020180727ee7r005sd , 117310 , PQ_117310_Jul272018______", News," Jul 27, 2018",, English, English, n/a," New York, N.Y.","Jul 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2077138913?accountid=14496, n/a," Polls & surveys , Health care policy , Bills , Legislators , Presidents , Trump, Donald J , Texas , Russia , Spain , United States--US , New Jersey , California , Schiff, Adam B , Clinton, Hillary Rodham , Putin, Vladimir , Rohrabacher, Dana , Lance, Leonard , Sessions, Pete",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Lawmakers%27+Summer+Break+Is+Colored+by+Trump+Effect%3B+Both+Republicans+and+Democrats+will+be+engaging+carefully+with+voters+on+issues+associated+with+the+president+given+deep+polarization&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Andrews%2C+Natalie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"At the Expense of U.S. Tech, a European Star Is Born; Ms. Vestager rides distrust of Google, Facebook, etc. to a unique status in the EU's troubled politics.",2077166339,Newspapers," Jenkins, Holman W, Jr
Holman
Holman W Jenkins Jr
Jr
Jenkins
W
Holman W. Jenkins Jr."," European Commission
928120 , Microsoft Corp
334614
511210 , European Union
926110
928120 , Facebook Inc
518210
519130 , Google Inc
334310
519130 , Federal Trade Commission--FTC
926150"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180727000020180727ee7r0066c , WSJOWSJO20180727000020180727ee7r0066c , 117310 , PQ_117310_Jul272018______"," Opinions , Commentary"," Jul 27, 2018",, English, English, n/a," New York, N.Y.","Jul 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2077166339?accountid=14496, n/a," Antitrust , Bureaucrats , Trump, Donald J , United States--US , Sanders, Bernard , Denmark , Zuckerberg, Mark , Warren, Elizabeth , Macron, Emmanuel , Gillibrand, Kirsten E , France , Vestager, Margrethe , Europe , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=At+the+Expense+of+U.S.+Tech%2C+a+European+Star+Is+Born%3B+Ms.+Vestager+rides+distrust+of+Google%2C+Facebook%2C+etc.+to+a+unique+status+in+the+EU%27s+troubled+politics.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Openings,2078423673,Newspapers,,," Copyright WP Company LLC d/b/a The Washington Post Jul 27, 2018"," WPXXWP20180727MISSINGTITLE3016895c , WPXXWP20180727MISSINGTITLE3016895c , 7653 , PQ_7653_Jul272018______", News," Jul 27, 2018",0190-8286, English, English,," Washington, D.C.","Jul 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/2078423673?accountid=14496, T.17," Art galleries & museums , Design , Artists , Photographs , Sculpture , Murals , Baltimore Maryland , United States--US , New York , Americas , Central Asia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Openings&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-07-27&amp;volume=&amp;issue=&amp;spage=T.17&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
QUICK TAKES; Actors stand up for border crisis,2077309789,Newspapers," Hill, Libby
Libby
Libby Hill
Hill
Libby Hill",," Copyright Los Angeles Times Jul 28, 2018"," 7683 , PQ_7683_Jul282018 , LATMLATM2018072817027 , LATMLATM2018072817027", General Information," Jul 28, 2018",0458-3035, English, English, E.2," Los Angeles, Calif.","Jul 28, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2077309789?accountid=14496, E.2," Humanitarian aid , Mexico , United States--US , Ruffalo, Mark",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=QUICK+TAKES%3B+Actors+stand+up+for+border+crisis&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=E.2&amp;au=Hill%2C+Libby&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The 'alt-left',2077309870,Newspapers,," Los Angeles Times
511110 , Democratic Socialists of America
813940 , Bipartisan Policy Center
541720 , American Civil Liberties Union--ACLU
541110
813311 , Supreme Court-US
922110 , Republican Party
813940 , Democratic Party
813940"," Copyright Los Angeles Times Jul 28, 2018"," 7683 , PQ_7683_Jul282018 , LATMLATM2018072817059 , LATMLATM2018072817059", Letter To The Editor," Jul 28, 2018",0458-3035, English, English, A.9," Los Angeles, Calif.","Jul 28, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2077309870?accountid=14496, A.9," Political parties , Presidents , Equality , Partisanship , Local elections , Voting rights , Capitalism , Quality of education , Negative campaigning , Socialism , School districts , New Left , Trump, Donald J , San Marino , Russia , Sanders, Bernard , San Francisco California , Goldberg, Jonah , United States--US , New York , Venezuela , Los Angeles California , La Jolla California , Pence, Mike , Putin, Vladimir , Solana Beach California", Infobox,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=The+%27alt-left%27&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Digest,2077313656,Newspapers,," Comcast Corp
517110
517210
517919 , Air Line Pilots Association
813930 , Delta Air Lines Inc
481111 , Environmental Protection Agency--EPA
924110 , JetBlue Airways Corp
481111 , Netflix Inc
512120
518210
532230 , Backpage.com
519130"," Copyright WP Company LLC d/b/a The Washington Post Jul 28, 2018"," WPXXWP20180728Digest66ac004c , WPXXWP20180728Digest66ac004c , 7653 , PQ_7653_Jul282018______", News," Jul 28, 2018",0190-8286, English, English,," Washington, D.C.","Jul 28, 2018",The Washington Post,2018,https://search.proquest.com/docview/2077313656?accountid=14496, A.9," Shareholder voting , Settlements & damages , Energy efficiency , Federal court decisions , Trump, Donald J , Murdoch, Rupert , United States--US , Arizona , San Francisco California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Digest&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Virginia candidates clash over MS-13,2077314961,Newspapers," Portnoy, Jenna
Portnoy
Jenna
Jenna Portnoy"," Republican Party
813940 , Senate
921120 , University of Mary Washington
611310 , Congressional Hispanic Caucus
921120 , Center for American Progress
541720
813940 , National Rifle Association--NRA
813410
813940 , American Civil Liberties Union--ACLU
541110
813311"," Copyright WP Company LLC d/b/a The Washington Post Jul 28, 2018"," WPXXWP20180728VirginiacandidatesclashoverMS1314120692 , WPXXWP20180728VirginiacandidatesclashoverMS1314120692 , 7653 , PQ_7653_Jul282018______", News," Jul 28, 2018",0190-8286, English, English,," Washington, D.C.","Jul 28, 2018",The Washington Post,2018,https://search.proquest.com/docview/2077314961?accountid=14496, B.4," Hispanic Americans , Task forces , Politics , Legislation , Aliens , Immigration , Gangs , Wexton, Jennifer , Trump, Donald J , United States--US , Comstock, Barbara , Connolly, Gerald E , Pelosi, Nancy , Long Island New York , Maryland , Los Angeles California , Virginia , Northam, Ralph",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Virginia+candidates+clash+over+MS-13&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=Portnoy%2C+Jenna&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Behind the Chaos Of Child Reunification --- Border officials planned how to separate families, not how to put them back together",2077337705,Newspapers," Malas, Nour
Nour
Nour Malas
Malas
Nour Malas; Alicia A. Caldwell , Caldwell, Alicia A
Alicia
Alicia A Caldwell
Caldwell
A"," US Immigration & Customs Enforcement
921130 , Department of Health & Human Services
923120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180728ee7s0002s , DWJNJ000000020180728ee7s0002s , 7510 , PQ_7510_Jul282018______", News," Jul 28, 2018",0099-9660, English, English, A.1," New York, N.Y.","Jul 28, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2077337705?accountid=14496, A.1," Immigration policy , Parents & parenting , Families & family life , Court hearings & proceedings , Child custody , National security , Pilot projects , Reunification , Adults , Texas , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Behind+the+Chaos+Of+Child+Reunification+---+Border+officials+planned+how+to+separate+families%2C+not+how+to+put+them+back+together&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Malas%2C+Nour%3BCaldwell%2C+Alicia+A&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
REVIEW --- Play: News Quiz,2077338122,Newspapers," Akst, Daniel
Daniel
Daniel Akst
Akst
Daniel Akst"," Fiat Group Automobile SpA
336111
336390 , Ford Motor Co
333924
336111
336390 , Google Inc
334310
519130 , General Motors Corp
333415
336111
336390"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180728ee7s0000q , DWJNJ000000020180728ee7s0000q , 7510 , PQ_7510_Jul282018______", News," Jul 28, 2018",0099-9660, English, English, C.13," New York, N.Y.","Jul 28, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2077338122?accountid=14496, C.13," Automobile industry , Middle age , Impeachment , Trump, Ivanka , Mexico , United States--US , Massachusetts , Colorado , China , California , Thoreau, Henry David (1817-62) , Rosenstein, Rod J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+Play%3A+News+Quiz&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=C.13&amp;au=Akst%2C+Daniel&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
EXCHANGE --- Human Capital -- The Captain Class: Rules for CEOs in the Age of Activism --- Many corporate leaders who speak out on divisive social issues forget to make a business case for their views; the Ronald Reagan model,2077338176,Newspapers," Walker, Sam
Sam
Sam Walker
Walker
Sam Walker"," Dicks Sporting Goods Inc
451110 , Bank of America Corp
522110
551111 , JPMorgan Chase & Co
522110
522292
523110 , Wall Street Journal
511110 , Berkshire Hathaway Inc
335210
442210
445292
511110
511130
524126"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180728ee7s0000n , DWJNJ000000020180728ee7s0000n , 7510 , PQ_7510_Jul282018______", News," Jul 28, 2018",0099-9660, English, English, B.6," New York, N.Y.","Jul 28, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2077338176?accountid=14496, B.6," Investments , Political activism , Political leadership , Employees , Defense spending , Social networks , Presidents , Aliens , Immigration , Trump, Donald J , Reagan, Ronald Wilson , United States--US , Dimon, Jamie , Cook, Timothy D , Buffett, Warren",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=EXCHANGE+---+Human+Capital+--+The+Captain+Class%3A+Rules+for+CEOs+in+the+Age+of+Activism+---+Many+corporate+leaders+who+speak+out+on+divisive+social+issues+forget+to+make+a+business+case+for+their+views%3B+the+Ronald+Reagan+model&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=B.6&amp;au=Walker%2C+Sam&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"At the Expense of U.S. Tech, a European Star Is Born",2077338201,Newspapers," Jenkins, Holman W, Jr
Holman
Holman W Jenkins Jr
Jr
Jenkins
W
Holman W. Jenkins Jr."," European Commission
928120 , Microsoft Corp
334614
511210 , European Union
926110
928120 , Facebook Inc
518210
519130 , Google Inc
334310
519130 , Federal Trade Commission--FTC
926150"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180728ee7s00023 , DWJNJ000000020180728ee7s00023 , 7510 , PQ_7510_Jul282018______"," Opinions , Commentary"," Jul 28, 2018",0099-9660, English, English, A.13," New York, N.Y.","Jul 28, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2077338201?accountid=14496, A.13," Antitrust , Bureaucrats , Trump, Donald J , United States--US , Sanders, Bernard , Denmark , Zuckerberg, Mark , Warren, Elizabeth , Macron, Emmanuel , Gillibrand, Kirsten E , France , Vestager, Margrethe , Europe , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=At+the+Expense+of+U.S.+Tech%2C+a+European+Star+Is+Born&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Recess Is Colored by President's Effect,2077339154,Newspapers," Andrews, Natalie
Natalie
Natalie Andrews
Andrews
Natalie Andrews"," Republican Party
813940 , Congress
921120 , NBC News Channel
515120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180728ee7s0001u , DWJNJ000000020180728ee7s0001u , 7510 , PQ_7510_Jul282018______", News," Jul 28, 2018",0099-9660, English, English, A.4," New York, N.Y.","Jul 28, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2077339154?accountid=14496, A.4," Polls & surveys , Health care policy , Bills , Legislators , Presidents , Trump, Donald J , Texas , Spain , Russia , United States--US , New Jersey , California , Schiff, Adam B , Clinton, Hillary Rodham , Rohrabacher, Dana , Putin, Vladimir , Lance, Leonard , Sessions, Pete",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Recess+Is+Colored+by+President%27s+Effect&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Andrews%2C+Natalie&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
REVIEW --- Word on the Street: A Term for Arms Takes Aim at Tennis and Economics,2077339241,Newspapers," Zimmer, Ben
Ben
Ben Zimmer
Zimmer
Ben Zimmer",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180728ee7s00011 , DWJNJ000000020180728ee7s00011 , 7510 , PQ_7510_Jul282018______"," Commentary , Opinions"," Jul 28, 2018",0099-9660, English, English, C.2," New York, N.Y.","Jul 28, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2077339241?accountid=14496, C.2, English language,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+Word+on+the+Street%3A+A+Term+for+Arms+Takes+Aim+at+Tennis+and+Economics&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=C.2&amp;au=Zimmer%2C+Ben&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"REVIEW --- Icons: He Builds the Boat And Serves the Coffee --- In a Hamptons show, Cameroon-born Barthelemy Toguo treats serious issues in a vivid style",2077339624,Newspapers," Delson, Susan
Susan
Susan Delson
Delson
Susan Delson"," Parrish Art Museum
712110 , Watermill Center
712110 , Black Lives Matter
813319"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180728ee7s0000o , DWJNJ000000020180728ee7s0000o , 7510 , PQ_7510_Jul282018______", Feature," Jul 28, 2018",0099-9660, English, English, C.14," New York, N.Y.","Jul 28, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2077339624?accountid=14496, C.14," Art galleries & museums , Artists , Coffee , Art exhibits , Mexico , United States--US , Ivory Coast , Cameroon , Nigeria , Germany , Long Island New York , France , Europe , Toguo, Barthelemy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+Icons%3A+He+Builds+the+Boat+And+Serves+the+Coffee+---+In+a+Hamptons+show%2C+Cameroon-born+Barthelemy+Toguo+treats+serious+issues+in+a+vivid+style&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-07-28&amp;volume=&amp;issue=&amp;spage=C.14&amp;au=Delson%2C+Susan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
