Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Donald Trump's New Travel Ban Scrambles a Legal Fight; Supreme Court drops an Oct. 10 oral argument over the previous policy; suits alleging a Muslim ban will likely need to start over,,1942873621,Newspapers," Meckler, Laura
Meckler
Laura
Laura Meckler; Brent Kendall , Kendall, Brent
Kendall
Brent"," University of Texas
611310 , Council on American-Islamic Relations
813319"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170925000020170926ed9p007sl , WSJOWSJO20170925000020170926ed9p007sl , 117310 , PQ_117310_Sep252017", News," Sep 25, 2017",, English, English, n/a," New York, N.Y.","Sep 25, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1942873621?accountid=14496, n/a," Refugees , National security , Muslims , Political campaigns , Travel , Presidential elections , Federal court decisions , Legal arguments , State laws , Foreign policy , Trump, Donald J , North Korea , United States--US , Venezuela",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump%27s+New+Travel+Ban+Scrambles+a+Legal+Fight%3B+Supreme+Court+drops+an+Oct.+10+oral+argument+over+the+previous+policy%3B+suits+alleging+a+Muslim+ban+will+likely+need+to+start+over&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-09-25&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura%3BKendall%2C+Brent&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"After Trump Blasts N.F.L., Players Kneel and Lock Arms in Solidarity",,1945080772,Newspapers," Hoffman, Benjamin
Benjamin
Benjamin Hoffman
Hoffman
Benjamin Hoffman , Mather, Victor
Victor
Victor Mather
Mather
Victor Mather , Fortin, Jacey
Jacey
Jacey Fortin
Fortin
Jacey Fortin"," National Football League--NFL
711211
813990"," Copyright New York Times Company Sep 25, 2017"," 554626-20170925 , 554626-20170925 , 7818 , PQ_7818_Sep252017", News," Sep 25, 2017",0362-4331, English, English,," New York, N.Y.","Sep 25, 2017",New York Times,2017,https://search.proquest.com/docview/1945080772?accountid=14496, n/a," Social networks , Professional football , Presidents , Demonstrations & protests , Nashville Tennessee , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=After+Trump+Blasts+N.F.L.%2C+Players+Kneel+and+Lock+Arms+in+Solidarity%3A+%5BSports+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-09-25&amp;volume=&amp;issue=&amp;spage=&amp;au=Hoffman%2C+Benjamin%3BMather%2C+Victor%3BFortin%2C+Jacey&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Challenge for Honeywell's New CEO: Keep Up the Winning Streak; Darius Adamczyk, who took top job this year after predecessor engineered a turnaround, takes a critical look at sprawling holdings",,1942424597,Newspapers," Gryta, Thomas
Gryta
Thomas
Thomas Gryta"," Syracuse University
611310 , Michigan State University
611310 , Ingersoll-Rand PLC
333415
333912 , Harvard Business School
611310"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170926000020170925ed9p001md , WSJOWSJO20170926000020170925ed9p001md , 117310 , PQ_117310_Sep262017", News," Sep 26, 2017",, English, English, n/a," New York, N.Y.","Sep 26, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1942424597?accountid=14496, n/a," Chief executive officers , Investments , Succession planning , Poland , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Challenge+for+Honeywell%27s+New+CEO%3A+Keep+Up+the+Winning+Streak%3B+Darius+Adamczyk%2C+who+took+top+job+this+year+after+predecessor+engineered+a+turnaround%2C+takes+a+critical+look+at+sprawling+holdings&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=&amp;au=Gryta%2C+Thomas&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Russians exploited social wedges,,1942457272,Newspapers," Entous, Adam
Entous
Adam
Adam Entous , Timberg, Craig
Timberg
Craig
Craig Timberg , Dwoskin, Elizabeth
Dwoskin
Elizabeth
Elizabeth Dwoskin"," Congress
921120 , Facebook Inc
518210
519130 , Black Lives Matter
813319"," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926Russiansexploitedsocialwedges4a011242 , WPXXWP20170926Russiansexploitedsocialwedges4a011242 , 7653 , PQ_7653_Sep262017", News," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942457272?accountid=14496, A.1," Primaries & caucuses , Political activism , Investigations , Race relations , Society , Political parties , Social networks , Propaganda , Religion , Democracy , Aliens , Immigration , Political advertising , Congressional committees , Russia , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Russians+exploited+social+wedges&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Entous%2C+Adam%3BTimberg%2C+Craig%3BDwoskin%2C+Elizabeth&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
What about low-income residents?,,1942457326,Newspapers,,," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926Whataboutlowincomeresidents9d424d1a , WPXXWP20170926Whataboutlowincomeresidents9d424d1a , 7653 , PQ_7653_Sep262017", Editorial," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942457326?accountid=14496, A.20," Affordable housing , Low income groups , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=What+about+low-income+residents%3F&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A dark force gains a toehold,,1942457527,Newspapers,," Alternative for Germany
813940 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926Adarkforcegainsatoehold3d06277e , WPXXWP20170926Adarkforcegainsatoehold3d06277e , 7653 , PQ_7653_Sep262017", Editorial," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942457527?accountid=14496, A.20," Presidents , Democracy , Russian language , Greece , Russia , United States--US , Crimea , Ukraine , Germany , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=A+dark+force+gains+a+toehold&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Northam leads in poll for governor,,1942457766,Newspapers," Nirappil, Fenit
Nirappil
Fenit
Fenit Nirappil"," Republican National Committee
813940 , Senate
921120 , Republican Party
813940 , Christopher Newport University
611310 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926Northamleadsinpollforgovernor40a3dc9c , WPXXWP20170926Northamleadsinpollforgovernor40a3dc9c , 7653 , PQ_7653_Sep262017", News," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942457766?accountid=14496, B.8," Polls & surveys , Election results , Governors , Tax cuts , Education , Voter behavior , McAuliffe, Terence R , Bush, George W",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Northam+leads+in+poll+for+governor&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=B.8&amp;au=Nirappil%2C+Fenit&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. ban on N. Korean travel seen as symbolic,,1942457806,Newspapers," Rauhala, Emily
Rauhala
Emily
Emily Rauhala"," United Nations--UN
928120 , Yonsei University
611310"," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926USbanonNKoreantravelseenassymbolic822ac340 , WPXXWP20170926USbanonNKoreantravelseenassymbolic822ac340 , 7653 , PQ_7653_Sep262017", News," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942457806?accountid=14496, A.4," Bans , Diplomatic & consular services , Travel , Executive orders , Nuclear weapons , Beijing China , Chad , New York , United States--US , Kim Jong Un , Venezuela , South Korea",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=U.S.+ban+on+N.+Korean+travel+seen+as+symbolic&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Rauhala%2C+Emily&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Same old, same old travel ban; It's dressed up in a new frock. But the latest version of the Trump policy isn't really all that different.",,1942458406,Newspapers,,," Copyright Los Angeles Times Sep 26, 2017"," 7683 , PQ_7683_Sep262017 , LATMLATM2017092622836 , LATMLATM2017092622836"," Opinions , Editorial"," Sep 26, 2017",0458-3035, English, English, A.12," Los Angeles, Calif.","Sep 26, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1942458406?accountid=14496, A.12," Bans , Passports & visas , National security , Muslims , Mass murders , Short term , Aliens , Editorials , Sudan , North Korea , Somalia , Chad , United States--US , Libya , Iran , Yemen , Syria",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Same+old%2C+same+old+travel+ban%3B+It%27s+dressed+up+in+a+new+frock.+But+the+latest+version+of+the+Trump+policy+isn%27t+really+all+that+different.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE NATION; An uphill fight against travel ban; Legal experts see new measure as 'a much tougher target for anyone to challenge.',,1942458461,Newspapers," Kaleem, Jaweed
Kaleem
Jaweed
Jaweed Kaleem , Etehad, Melissa
Etehad
Melissa
Melissa Etehad"," Temple University
611310 , Cornell University
611310"," Copyright Los Angeles Times Sep 26, 2017"," 7683 , PQ_7683_Sep262017 , LATMLATM2017092622855 , LATMLATM2017092622855", News," Sep 26, 2017",0458-3035, English, English, A.5," Los Angeles, Calif.","Sep 26, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1942458461?accountid=14496, A.5," Bans , Muslims , Presidents , Aliens , Immigration , Sudan , North Korea , Somalia , Chad , United States--US , Venezuela , Libya , Iraq , Iran , Maryland , California , Hawaii , Yemen , Virginia , Syria"," LEGAL STRATEGY , EXECUTIVE ORDERS , MUSLIMS , COUNTRIES , TRAVEL RESTRICTIONS , VISAS , REFUGEES",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+An+uphill+fight+against+travel+ban%3B+Legal+experts+see+new+measure+as+%27a+much+tougher+target+for+anyone+to+challenge.%27&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Kaleem%2C+Jaweed%3BEtehad%2C+Melissa&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Electoral echoes: Trump, Republicans bolster red states and punish the blue",,1942458631,Newspapers," Wagner, John
Wagner
John
John Wagner"," Republican Party
813940 , Congress
921120 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926ElectoralechoesTrumpRepublicansbolsterree114cea4 , WPXXWP20170926ElectoralechoesTrumpRepublicansbolsterree114cea4 , 7653 , PQ_7653_Sep262017", News," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942458631?accountid=14496, A.10," Immigration policy , Tax rates , Presidents , Deportation , Health care policy , Aliens , Climate change , Political parties , Federal legislation , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Electoral+echoes%3A+Trump%2C+Republicans+bolster+red+states+and+punish+the+blue&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Wagner%2C+John&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Poll finds majority of Americans back protection of 'dreamers',,1942458939,Newspapers," Clement, Scott
Clement
Scott
Scott Clement , Nakamura, David
Nakamura
David
David Nakamura"," Republican Party
813940 , Department of Homeland Security
922120 , Democratic Party
813940"," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926PollfindsmajorityofAmericansbackprotectidf3c885c , WPXXWP20170926PollfindsmajorityofAmericansbackprotectidf3c885c , 7653 , PQ_7653_Sep262017", News," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942458939?accountid=14496, A.4," Immigration policy , Enforcement , Border security , New employees , Citizenship , Presidents , Aliens , Employers , Amnesties , United States--US , Pelosi, Nancy , Schumer, Charles E , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Poll+finds+majority+of+Americans+back+protection+of+%27dreamers%27&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Clement%2C+Scott%3BNakamura%2C+David&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Latest ban could cut off visas and short-circuit legal challenge,,1942458988,Newspapers," Zapotosky, Matt
Zapotosky
Matt
Matt Zapotosky , Barnes, Robert
Barnes
Robert
Robert Barnes , Barrett, Devlin
Barrett
Devlin
Devlin Barrett"," Council on American-Islamic Relations
813319"," Copyright WP Company LLC d/b/a The Washington Post Sep 26, 2017"," WPXXWP20170926Latestbancouldcutoffvisasandshortcircuitd0e2aee0 , WPXXWP20170926Latestbancouldcutoffvisasandshortcircuitd0e2aee0 , 7653 , PQ_7653_Sep262017", News," Sep 26, 2017",0190-8286, English, English,," Washington, D.C.","Sep 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1942458988?accountid=14496, A.4," Immigration policy , Bans , Muslims , Supreme Court decisions , Presidents , Executive orders , Federal court decisions , Public officials , Aliens , North Korea , Somalia , Chad , United States--US , Libya , Venezuela , Iran , Yemen , Syria , San Francisco California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Latest+ban+could+cut+off+visas+and+short-circuit+legal+challenge&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Zapotosky%2C+Matt%3BBarnes%2C+Robert%3BBarrett%2C+Devlin&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Travel Ban Draws Anger, Applause and Shrugs",,1942460556,Newspapers,,," Copyright New York Times Company Sep 26, 2017"," 580635-20170926 , 580635-20170926 , 7818 , PQ_7818_Sep262017", News," Sep 26, 2017",0362-4331, English, English, A.10," New York, N.Y.","Sep 26, 2017",New York Times,2017,https://search.proquest.com/docview/1942460556?accountid=14496, A.10," Bans , National security , Muslims , Christian Islamic relations , Presidents , Executive orders , Militancy , Human rights , Immigration policy , Travel , United States--US , Trump, Donald J , Middle East",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Travel+Ban+Draws+Anger%2C+Applause+and+Shrugs%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"To Woo Amazon, Nothing's Too Weird",,1942460783,Newspapers," Bowles, Nellie
Bowles
Nellie
Nellie Bowles"," Amazon.com Inc
454111
518210"," Copyright New York Times Company Sep 26, 2017"," 480010-20170926 , 480010-20170926 , 7818 , PQ_7818_Sep262017", News," Sep 26, 2017",0362-4331, English, English, B.1," New York, N.Y.","Sep 26, 2017",New York Times,2017,https://search.proquest.com/docview/1942460783?accountid=14496, B.1," Mayors , Tax incentives , Economic development , Bids , Cities , Location of industry , Corporate headquarters , Retailing industry , Electronic commerce , Site selection , Bezos, Jeffrey , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=To+Woo+Amazon%2C+Nothing%27s+Too+Weird%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Bowles%2C+Nellie&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A Village 'Left With Nothing',,1942461901,Newspapers," Semple, Kirk
Semple
Kirk
Kirk Semple",," Copyright New York Times Company Sep 26, 2017"," 572845-20170926 , 572845-20170926 , 7818 , PQ_7818_Sep262017", News," Sep 26, 2017",0362-4331, English, English, A.4," New York, N.Y.","Sep 26, 2017",New York Times,2017,https://search.proquest.com/docview/1942461901?accountid=14496, A.4," Immigration policy , Government aid , Earthquakes , Remittances , Disaster relief , Fatalities , Disaster recovery , Mexico , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Village+%27Left+With+Nothing%27%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Semple%2C+Kirk&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: U.S. Watch,,1942493116,Newspapers,," Federal Bureau of Investigation--FBI
922120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170926ed9q0001r , DWJNJ000000020170926ed9q0001r , 7510 , PQ_7510_Sep262017", News," Sep 26, 2017",0099-9660, English, English, A.2," New York, N.Y.","Sep 26, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1942493116?accountid=14496, A.2," Immigration policy , Law enforcement , Cooperation , Federal court decisions , Murders & murder attempts , Violent crime , Wilber, Del Quentin , Texas , Chicago Illinois , United States--US , Sessions, Jeff",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+U.S.+Watch&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Tech Leads Stocks Lower; Facebook Posts Big Drop,,1942494030,Newspapers," Otani, Akane
Otani
Akane
Akane Otani; Marina Force , Force, Marina
Force
Marina",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170926ed9q00021 , DWJNJ000000020170926ed9q00021 , 7510 , PQ_7510_Sep262017", News," Sep 26, 2017",0099-9660, English, English, B.13," New York, N.Y.","Sep 26, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1942494030?accountid=14496, B.13," Dow Jones averages , Stock prices , Daily markets (wsj)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Tech+Leads+Stocks+Lower%3B+Facebook+Posts+Big+Drop&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=B.13&amp;au=Otani%2C+Akane%3BForce%2C+Marina&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Washington Wire,,1942494469,Newspapers,," National Labor Relations Board--NLRB
926150 , Congress
921120 , Federal Aviation Administration--FAA
926120 , Republican Party
813940 , Democratic Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170926ed9q00017 , DWJNJ000000020170926ed9q00017 , 7510 , PQ_7510_Sep262017", News," Sep 26, 2017",0099-9660, English, English, A.4," New York, N.Y.","Sep 26, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1942494469?accountid=14496, A.4," Hurricanes , Labor relations , Bills , Trump, Donald J , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Washington+Wire&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Madison and Ignorance of the Constitution,,1942495556,Newspapers,,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170926ed9q00001 , DWJNJ000000020170926ed9q00001 , 7510 , PQ_7510_Sep262017", News," Sep 26, 2017",0099-9660, English, English, A.16," New York, N.Y.","Sep 26, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1942495556?accountid=14496, A.16," American history , Students",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Madison+and+Ignorance+of+the+Constitution&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Illinois Trump donor stands with his team during anthem,,1942523833,Newspapers," Janssen, Kim
Janssen
Kim
Kim Janssen"," Jacksonville Jaguars
711211 , Democratic Governors Association
813940 , Sports Illustrated
511120 , Baltimore Ravens
711211"," Copyright Tribune Interactive, LLC Sep 26, 2017"," 7684 , PQ_7684_Sep262017 , TRIBTRIB2017092620170925310083662 , TRIBTRIB2017092620170925310083662", News," Sep 26, 2017",1085-6706, English, English,," Chicago, Ill.","Sep 26, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1942523833?accountid=14496, 3," Professional football , Social networks , Political campaigns , Trump, Donald J , Chicago Illinois , United States--US , Illinois , Biss, Daniel , Emanuel, Rahm , Pawar, Ameya",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Illinois+Trump+donor+stands+with+his+team+during+anthem&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-09-26&amp;volume=&amp;issue=&amp;spage=3&amp;au=Janssen%2C+Kim&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
