Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Young Germans bristle at idea of new centrist coalition,2009072904,Newspapers," Witte, Griff
Witte
Griff
Griff Witte"," Alternative for Germany
813940 , Adidas AG
315220
316210
339920 , University of Mainz
611310 , Democratic Party
813940 , Der Spiegel
511120"," Copyright WP Company LLC d/b/a The Washington Post Mar 1, 2018"," WPXXWP20180301YoungGermansbristleatideaofnewcentristcob5230450 , WPXXWP20180301YoungGermansbristleatideaofnewcentristcob5230450 , 7653 , PQ_7653_Mar12018______", News," Mar 1, 2018",0190-8286, English, English,," Washington, D.C.","Mar 1, 2018",The Washington Post,2018,https://search.proquest.com/docview/2009072904?accountid=14496, A.11," Political activism , Activists , Political leadership , Political parties , Coalition governments , Elections , United States--US , Sanders, Bernard , Germany , United Kingdom--UK , Merkel, Angela , Schulz, Martin , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Young+Germans+bristle+at+idea+of+new+centrist+coalition&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Witte%2C+Griff&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Calif. attorney general puts muscle behind health-care laws,2009072982,Newspapers," Cunningham, Paige Winfield
Cunningham
Winfield
Paige
Paige Winfield Cunningham"," Republican Party
813940 , Congress
921120 , Supreme Court-US
922110 , District Court-US
922110 , Department of Health & Human Services
923120"," Copyright WP Company LLC d/b/a The Washington Post Mar 1, 2018"," WPXXWP20180301Califattorneygeneralputsmusclebehindheald9af96b2 , WPXXWP20180301Califattorneygeneralputsmusclebehindheald9af96b2 , 7653 , PQ_7653_Mar12018______", News," Mar 1, 2018",0190-8286, English, English,," Washington, D.C.","Mar 1, 2018",The Washington Post,2018,https://search.proquest.com/docview/2009072982?accountid=14496, A.15," Attorneys general , Abortion , Federal court decisions , Trump, Donald J , United States--US , Becerra, Xavier , Northern California , California , Alabama , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Calif.+attorney+general+puts+muscle+behind+health-care+laws&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Cunningham%2C+Paige+Winfield&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"After his promises to drain the swamp, Trump instead turns over his own staff",2009073000,Newspapers," Balz, Dan
Balz
Dan
Dan Balz"," Republican Party
813940 , Senate
921120 , National Rifle Association--NRA
813410
813940 , Federal Bureau of Investigation--FBI
922120"," Copyright WP Company LLC d/b/a The Washington Post Mar 1, 2018"," WPXXWP20180301AfterhispromisestodraintheswampTrumpinstade7f878 , WPXXWP20180301AfterhispromisestodraintheswampTrumpinstade7f878 , 7653 , PQ_7653_Mar12018______", News," Mar 1, 2018",0190-8286, English, English,," Washington, D.C.","Mar 1, 2018",The Washington Post,2018,https://search.proquest.com/docview/2009073000?accountid=14496, A.4," Resignations , Attorneys general , National security , Bills , Presidents , Trump, Donald J , Russia , Hicks, Hope , United States--US , McCain, John , Mueller, Robert S III , Kushner, Jared , Sessions, Jeff , China , Florida , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=After+his+promises+to+drain+the+swamp%2C+Trump+instead+turns+over+his+own+staff&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Balz%2C+Dan&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Fugitive immigrants; We can find echoes of the Fugitive Slave Act in today's deportation fight.,2009106151,Newspapers," Meyerson, Harold
Harold
Harold Meyerson
Meyerson
Harold Meyerson"," Supreme Court-US
922110 , Bureau of Immigration & Customs Enforcement
921130"," Copyright Los Angeles Times Mar 1, 2018"," 7683 , PQ_7683_Mar12018 , LATMLATM201803014907 , LATMLATM201803014907"," Opinions , Commentary"," Mar 1, 2018",0458-3035, English, English, A.13," Los Angeles, Calif.","Mar 1, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2009106151?accountid=14496, A.13," Fugitives , Cooperation , Law , Aliens , American history , Immigration policy , Deportation , RAID , Black history , Slavery , Trump, Donald J , United States--US , Fillmore, Millard (1800-74) , Schaaf, Libby",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Fugitive+immigrants%3B+We+can+find+echoes+of+the+Fugitive+Slave+Act+in+today%27s+deportation+fight.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Meyerson%2C+Harold&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Trump threatens border work in California, oddly; He says he may delay building the wall here, where it's unwanted.",2009106802,Newspapers," Bierman, Noah
Noah
Noah Bierman
Bierman
Noah Bierman , Morrissey, Kate
Kate
Kate Morrissey
Morrissey
Kate Morrissey , Wire, Sarah D
Sarah
Sarah D Wire
Wire
D
Sarah D. Wire"," Fox News Channel
515120 , San Diego Union-Tribune
511110 , National Border Patrol Council
813930 , Department of Defense
928110 , Trump Entrepreneur Initiative
611410 , Twitter Inc
519130 , Department of Homeland Security
922120"," Copyright Los Angeles Times Mar 1, 2018"," 7683 , PQ_7683_Mar12018 , LATMLATM201803014913 , LATMLATM201803014913", News," Mar 1, 2018",0458-3035, English, English, A.1," Los Angeles, Calif.","Mar 1, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2009106802?accountid=14496, A.1," Advisors , Immigration , Social networks , Border patrol , Public officials , Fences , Trump, Donald J , Southern California , Rio Grande Valley , San Francisco California , Texas , Mexico , United States--US , Pelosi, Nancy , Vietnam , Kerlikowske, Gil , Farrell, Mark , California , Hunter, Duncan , Schaaf, Libby"," TRUMP, DONALD J , CALIFORNIA , BORDERS , WALLS , FENCES (STRUCTURE) , DEVELOPMENT AND REDEVELOPMENT",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Trump+threatens+border+work+in+California%2C+oddly%3B+He+says+he+may+delay+building+the+wall+here%2C+where+it%27s+unwanted.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Bierman%2C+Noah%3BMorrissey%2C+Kate%3BWire%2C+Sarah+D&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
ICE criticizes Oakland mayor over warning; Agency chief says alert of sweeps helped about 800 'criminal aliens' avoid capture.,2009106924,Newspapers," Tchekmedyian, Alene
Alene
Alene Tchekmedyian
Tchekmedyian
Alene Tchekmedyian"," Bureau of Immigration & Customs Enforcement
921130"," Copyright Los Angeles Times Mar 1, 2018"," 7683 , PQ_7683_Mar12018 , LATMLATM201803014948 , LATMLATM201803014948", News," Mar 1, 2018",0458-3035, English, English, B.1," Los Angeles, Calif.","Mar 1, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2009106924?accountid=14496, B.1," Immigration policy , Northern California , Trump, Donald J , California , Los Angeles California , Schaaf, Libby , Sacramento California , Oregon , San Francisco California , Bakersfield California"," OAKLAND (CA) , IMMIGRATION AND CUSTOMS ENFORCEMENT (U.S.) , MAYORS , IMMIGRATION",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=ICE+criticizes+Oakland+mayor+over+warning%3B+Agency+chief+says+alert+of+sweeps+helped+about+800+%27criminal+aliens%27+avoid+capture.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Tchekmedyian%2C+Alene&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Civil War in the Democratic Party,2009113591,Newspapers," Rall, Ted
Ted
Ted Rall
Rall
Ted Rall"," Republican Party
813940 , Democratic National Committee
813940 , Democratic Party
813940 , Goldman Sachs Group Inc
523110
523120 , Senate
921120 , Netflix Inc
512120
518210
532230"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180301ee310000f , DWJNJ000000020180301ee310000f , 7510 , PQ_7510_Mar12018______", News," Mar 1, 2018",0099-9660, English, English, A.19," New York, N.Y.","Mar 1, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2009113591?accountid=14496, A.19," Political parties , Aliens , Populism , Voter behavior , Harris, Kamala , Trump, Donald J , de Leon, Kevin , United States--US , Sanders, Bernard , Ohio , Pelosi, Nancy , California , Booker, Cory A , Gillibrand, Kirsten E , Clinton, Hillary Rodham , Feinstein, Dianne , Winfrey, Oprah , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Civil+War+in+the+Democratic+Party&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Rall%2C+Ted&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Good News for Senate Republicans,2009133953,Newspapers," Rove, Karl
Karl
Karl Rove
Rove
Karl Rove"," Republican Party
813940 , US Air Force Academy
611310 , Senate
921120 , Simon & Schuster Inc
511130"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180301ee310001s , DWJNJ000000020180301ee310001s , 7510 , PQ_7510_Mar12018______", News," Mar 1, 2018",0099-9660, English, English, A.17," New York, N.Y.","Mar 1, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2009133953?accountid=14496, A.17," Presidents , Primaries & caucuses , Immigration policy , World War II , Political campaigns , Trump, Donald J , North Dakota , Heller, Dean , McCain, John , McKinley, William (1843-1901) , Wicker, Roger F , Rove, Karl , Heitkamp, Heidi , Hoeven, John , Flake, Jeff , Nevada , Alabama , McSally, Martha , Bannon, Stephen K , Cramer, Kevin , United States--US , Saudi Arabia , Arizona , Mississippi , Clinton, Hillary Rodham , Sinema, Kyrsten , Arpaio, Joe , Ward, Kelli",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Good+News+for+Senate+Republicans&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Rove%2C+Karl&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
That Trump CPAC Speech,2009138548,Newspapers," Henninger, Daniel
Daniel
Daniel Henninger
Henninger
Daniel Henninger"," Republican Party
813940 , American Conservative Union
813940 , Cato Institute
541711 , CPAC
515210 , MSNBC
511140
515210"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180301ee310000g , DWJNJ000000020180301ee310000g , 7510 , PQ_7510_Mar12018______", News," Mar 1, 2018",0099-9660, English, English, A.17," New York, N.Y.","Mar 1, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2009138548?accountid=14496, A.17," Tax rates , Conservatism , Deregulation , Speeches , Employment , Trump, Donald J , Chavez, Hugo , Reagan, Ronald Wilson , Turkey , United States--US , Castro, Fidel , Pelosi, Nancy , Schumer, Charles E , Ahmadinejad, Mahmoud , Putin, Vladimir",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=That+Trump+CPAC+Speech&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Henninger%2C+Daniel&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
President Says He Wants Action On Guns,2009138592,Newspapers," Radnofsky, Louise
Louise
Louise Radnofsky
Radnofsky
Louise Radnofsky; Kristina Peterson; Natalie Andrews , Peterson, Kristina
Kristina
Kristina Peterson
Peterson , Andrews, Natalie
Natalie
Natalie Andrews
Andrews"," Dicks Sporting Goods Inc
451110 , Congress
921120 , Senate
921120 , National Rifle Association--NRA
813410
813940 , Wal-Mart Stores Inc
452112
452910"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180301ee3100024 , DWJNJ000000020180301ee3100024 , 7510 , PQ_7510_Mar12018______", News," Mar 1, 2018",0099-9660, English, English, A.1," New York, N.Y.","Mar 1, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2009138592?accountid=14496, A.1," Bills , Legislators , Presidents , Legislation , Mass murders , Firearm laws & regulations , Firearms , Immigration , Trump, Donald J , Durbin, Richard , Texas , Toomey, Patrick J , United States--US , Cornyn, John , Pennsylvania , Florida , Feinstein, Dianne , Rubio, Marco , West Virginia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=President+Says+He+Wants+Action+On+Guns&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Radnofsky%2C+Louise%3BPeterson%2C+Kristina%3BAndrews%2C+Natalie&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Exultant immigrant: 'This is my home now' [Corrected 03/01/2018],2009139831,Newspapers," Malagon, Elvia
Elvia
Elvia Malagon
Malagon
Elvia Malagon"," Syracuse University
611310 , US Citizenship & Immigration Services
928120"," Copyright Tribune Interactive, LLC Mar 1, 2018"," 7684 , PQ_7684_Mar12018 , TRIBTRIB2018030120180228330760346 , TRIBTRIB2018030120180228330760346", News," Mar 1, 2018",1085-6706, English, English,," Chicago, Ill.","Mar 1, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2009139831?accountid=14496, 6," Citizenship , Political asylum , Robbery , Immigration , Flags , Chicago Illinois , Texas , Honduras , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Exultant+immigrant%3A+%27This+is+my+home+now%27+%5BCorrected+03%2F01%2F2018%5D%3A+Immigration+judge+grants+asylum+to+teen+activist+from+Honduras&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=6&amp;au=Malagon%2C+Elvia&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trail of gun in Bauer case,2009140189,Newspapers," Gorner, Jeremy
Jeremy
Jeremy Gorner
Gorner
Jeremy Gorner , Sweeney, Annie
Annie
Annie Sweeney
Sweeney
Annie Sweeney , Meisner, Jason
Jason
Jason Meisner
Meisner
Jason Meisner",," Copyright Tribune Interactive, LLC Mar 1, 2018"," 7684 , PQ_7684_Mar12018 , TRIBTRIB2018030120180228330760374 , TRIBTRIB2018030120180228330760374", News," Mar 1, 2018",1085-6706, English, English,," Chicago, Ill.","Mar 1, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2009140189?accountid=14496, 1," Violence , Shootings , Firearm laws & regulations , Murders & murder attempts , Firearms , Chicago Illinois , Wisconsin , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Trail+of+gun+in+Bauer+case%3A+Weapon+used+to+kill+police+commander+had+been+sold+at+Wis.+gun+club+and+on+web+before+ending+up+in+Chicago&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=1&amp;au=Gorner%2C+Jeremy%3BSweeney%2C+Annie%3BMeisner%2C+Jason&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's economic gamble might just work,2009140623,Newspapers," Sen, Conor
Conor
Conor Sen
Sen
Conor Sen"," Business Insider
519130"," Copyright Tribune Interactive, LLC Mar 1, 2018"," 7684 , PQ_7684_Mar12018 , TRIBTRIB2018030120180228330760305 , TRIBTRIB2018030120180228330760305", News," Mar 1, 2018",1085-6706, English, English,," Chicago, Ill.","Mar 1, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2009140623?accountid=14496, 18," Productivity , Recessions , Budget deficits , Experiments , Tax cuts , Economic growth , Political campaigns , Economic conditions , Baby boomers , Immigration , Gross Domestic Product--GDP , Trump, Donald J , United States--US , Sanders, Bernard , New River",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Trump%27s+economic+gamble+might+just+work&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=18&amp;au=Sen%2C+Conor&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Child a victim of cruel immigration policy,2009140643,Newspapers," Huppke, Rex W
Rex
Rex W Huppke
Huppke
W
Rex W Huppke"," Bureau of Immigration & Customs Enforcement
921130 , American Academy of Pediatrics
813920 , American Civil Liberties Union--ACLU
541110
813311 , Department of Health & Human Services
923120"," Copyright Tribune Interactive, LLC Mar 1, 2018"," 7684 , PQ_7684_Mar12018 , TRIBTRIB2018030120180228330760323 , TRIBTRIB2018030120180228330760323", News," Mar 1, 2018",1085-6706, English, English,," Chicago, Ill.","Mar 1, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2009140643?accountid=14496, 4," Immigration policy , Fear & phobias , National security , Families & family life , Children & youth , Political asylum , Aliens , Litigation , Mexico , Chicago Illinois , United States--US , Zaire , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Child+a+victim+of+cruel+immigration+policy%3A+Refugee+held+in+Chicago%2C+apart+from+mom&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=4&amp;au=Huppke%2C+Rex+W&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
NEWS BRIEFING,2009140700,Newspapers," Staff
Staff"," Fox News Channel
515120 , Citigroup Inc
551111 , New York Times Co
511110
511120
515112
515120 , Department of Justice
922130 , Bureau of Immigration & Customs Enforcement
921130 , Twitter Inc
519130 , United Nations Security Council
928120 , Planned Parenthood
621410
813319 , University of San Francisco
611310 , Kushner Cos
237210
531210 , Department of Health & Human Services
923120"," Copyright Tribune Interactive, LLC Mar 1, 2018"," 7684 , PQ_7684_Mar12018 , TRIBTRIB2018030120180228330760328 , TRIBTRIB2018030120180228330760328", News," Mar 1, 2018",1085-6706, English, English,," Chicago, Ill.","Mar 1, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2009140700?accountid=14496, 15," Womens health , Talk shows , Immigration policy , Family planning , Hotels & motels , Alcohol , Trump, Donald J , Indiana , Russia , Holcomb, Eric , Panama , United States--US , New York , India , Kushner, Jared , Illinois , Schock, Aaron , Northern California , Schaaf, Libby , Putin, Vladimir",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=NEWS+BRIEFING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=15&amp;au=Staff&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Pushed From the U.S., They Find Hope in Mexico's 'Silicon Valley'; U.S.-raised millennials deported back to Mexico are helping to drive a growing tech sector south of the border",2009159150,Newspapers," Luhnow, David
David
David Luhnow
Luhnow
David Luhnow"," Nike Inc
315220
315240
316210
339920
424340 , Amazon.com Inc
334310
454111
518210 , WeWork
531312 , Wall Street Journal
511110 , Oracle Corp
511210"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180301000020180301ee31001jp , WSJOWSJO20180301000020180301ee31001jp , 117310 , PQ_117310_Mar12018______", News," Mar 1, 2018",, English, English, n/a," New York, N.Y.","Mar 1, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2009159150?accountid=14496, n/a," Parents & parenting , Software , Students , Generation Y , Families & family life , Employment , Startups , Immigration , Shortages , Engineers , High tech industries , Deportation , Employees , Aliens , Trump, Donald J , Canada , Asia , San Francisco California , Silicon Valley-California , Mexico , United States--US , India , Los Angeles California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Pushed+From+the+U.S.%2C+They+Find+Hope+in+Mexico%27s+%27Silicon+Valley%27%3B+U.S.-raised+millennials+deported+back+to+Mexico+are+helping+to+drive+a+growing+tech+sector+south+of+the+border&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Luhnow%2C+David&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Nordstrom's Biggest Bet Ever; As the internet turns fashion retail upside down, Nordstrom is going big on brick-and-mortar stores in New York City. Will the century-old family-run company succeed?",2009231658,Newspapers," Binkley, Christina
Christina
Christina Binkley
Binkley
Christina Binkley"," Saks Fifth Avenue
448140
452111 , Neiman-Marcus Group Inc
452111 , Christian Dior
313240
315240"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180301000020180301ee31003h1 , WSJOWSJO20180301000020180301ee31003h1 , 117310 , PQ_117310_Mar12018______", News," Mar 1, 2018",, English, English, n/a," New York, N.Y.","Mar 1, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2009231658?accountid=14496, n/a," Clothing , Menswear , Presidents , Retailing industry , Executives , Department stores , New York , United States--US , Nordstrom, Blake",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Nordstrom%27s+Biggest+Bet+Ever%3B+As+the+internet+turns+fashion+retail+upside+down%2C+Nordstrom+is+going+big+on+brick-and-mortar+stores+in+New+York+City.+Will+the+century-old+family-run+company+succeed%3F&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Binkley%2C+Christina&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Nordstrom's Biggest Bet Ever; As the internet turns fashion retail upside down, Nordstrom is going big on brick-and-mortar stores in New York City. Will the century-old family-run company succeed?",2009247134,Newspapers," Binkley, Christina
Christina
Christina Binkley
Binkley
Christina Binkley"," Saks Fifth Avenue
448140
452111 , Neiman-Marcus Group Inc
452111 , Christian Dior
313240
315240"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJM20180301000020180301ee3100001 , WSJOWSJM20180301000020180301ee3100001 , 117310 , PQ_117310_Mar12018______", News," Mar 1, 2018",, English, English, n/a," New York, N.Y.","Mar 1, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2009247134?accountid=14496, n/a," Clothing , Menswear , Presidents , Retailing industry , Executives , Department stores , New York , United States--US , Nordstrom, Blake",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Nordstrom%27s+Biggest+Bet+Ever%3B+As+the+internet+turns+fashion+retail+upside+down%2C+Nordstrom+is+going+big+on+brick-and-mortar+stores+in+New+York+City.+Will+the+century-old+family-run+company+succeed%3F&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Binkley%2C+Christina&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
